1 877 0 701 
1 910 0 702 
1 931 0 703 
1 938 0 704 
1 967 0 706 
1 971 0 707 
1 999 0 708 
1 169 0 709 
1 185 0 710 
1 190 0 711 
1 202 0 712 
1 203 0 713 
1 215 0 714 
1 223 0 715 
1 297 0 716 
1 304 0 718 
1 325 0 719 
1 346 0 720 
1 361 0 721 
1 367 0 722 
1 391 0 723 
1 428 0 724 
1 454 0 725 
1 477 0 726 
1 658 0 727 
1 679 0 728 
1 684 0 729 
1 714 0 730 
1 728 0 731 
1 734 0 732 
1 757 0 733 
1 826 0 734 
1 872 0 735 
1 887 0 737 
1 898 0 738 
1 930 0 740 
1 947 0 741 
1 41 0 742 
1 42 0 743 
1 43 0 744 
1 71 0 745 
1 78 0 746 
1 160 0 747 
1 164 0 748 
1 175 0 749 
1 201 0 750 
1 352 0 751 
1 381 0 752 
1 733 0 753 
1 753 0 754 
1 798 0 755 
1 813 0 756 
1 834 0 757 
1 867 0 758 
1 933 0 759 
1 965 0 760 
1 986 0 761 
1 1010 0 762 
1 50 0 763 
1 61 0 764 
1 72 0 765 
1 73 0 766 
1 89 0 767 
1 125 0 768 
1 152 0 769 
1 163 0 770 
1 181 0 771 
1 196 0 772 
1 209 0 773 
1 212 0 774 
1 227 0 775 
1 295 0 776 
1 366 0 777 
1 385 0 778 
1 422 0 779 
1 627 0 780 
1 687 0 781 
1 699 0 782 
1 707 0 783 
1 725 0 784 
1 726 0 785 
1 760 0 787 
1 787 0 788 
1 815 0 789 
1 844 0 790 
1 858 0 792 
1 892 0 793 
1 905 0 794 
1 917 0 795 
1 929 0 796 
1 937 0 797 
1 952 0 798 
1 982 0 799 
1 997 0 801 
1 1005 0 802 
1 1014 0 803 
1 13 0 804 
1 26 0 805 
1 97 0 806 
1 116 0 808 
1 141 0 809 
1 148 0 810 
1 174 0 811 
1 270 0 812 
1 291 0 813 
1 312 0 814 
1 339 0 815 
1 341 0 816 
1 431 0 817 
1 466 0 818 
1 471 0 819 
1 538 0 820 
1 598 0 821 
1 605 0 822 
1 653 0 823 
1 655 0 824 
1 722 0 826 
1 742 0 827 
1 755 0 828 
1 780 0 829 
1 811 0 830 
1 845 0 831 
1 908 0 832 
1 921 0 833 
1 978 0 834 
1 980 0 835 
1 981 0 836 
1 1017 0 837 
1 3 0 838 
1 4 0 839 
1 49 0 840 
1 65 0 841 
1 74 0 842 
1 147 0 843 
1 166 0 844 
1 191 0 845 
1 206 0 846 
1 228 0 847 
1 245 0 848 
1 263 0 849 
1 272 0 850 
1 287 0 851 
1 301 0 852 
1 353 0 853 
1 388 0 854 
1 585 0 855 
1 633 0 856 
1 661 0 857 
1 874 0 858 
1 875 0 859 
1 919 0 860 
1 969 0 861 
1 23 0 862 
1 38 0 863 
1 40 0 865 
1 66 0 866 
1 121 0 867 
1 146 0 868 
1 168 0 869 
1 224 0 870 
1 231 0 871 
1 248 0 872 
1 281 0 873 
1 307 0 874 
1 525 0 875 
1 608 0 876 
1 855 0 877 
1 863 0 878 
1 880 0 879 
1 886 0 880 
1 913 0 881 
1 941 0 882 
1 983 0 883 
1 37 0 884 
1 69 0 885 
1 84 0 886 
1 100 0 887 
1 103 0 888 
1 105 0 890 
1 111 0 891 
1 195 0 892 
1 255 0 893 
1 277 0 894 
1 285 0 896 
1 305 0 897 
1 350 0 898 
1 465 0 899 
1 496 0 900 
1 502 0 901 
1 504 0 902 
1 776 0 904 
1 922 0 905 
1 987 0 906 
1 989 0 907 
1 991 0 908 
1 1006 0 910 
1 19 0 911 
1 53 0 912 
1 54 0 913 
1 64 0 914 
1 82 0 916 
1 118 0 917 
1 157 0 918 
1 162 0 919 
1 172 0 921 
1 211 0 923 
1 220 0 926 
1 246 0 927 
1 278 0 928 
1 338 0 929 
1 365 0 930 
1 409 0 931 
1 489 0 932 
1 498 0 933 
1 521 0 934 
1 541 0 935 
1 610 0 936 
1 626 0 937 
1 702 0 938 
1 744 0 939 
1 796 0 940 
1 805 0 942 
1 828 0 943 
1 912 0 944 
1 926 0 945 
1 1004 0 947 
1 2 0 949 
1 47 0 950 
1 55 0 951 
1 62 0 952 
1 155 0 953 
1 194 0 954 
1 213 0 955 
1 359 0 956 
1 368 0 957 
1 513 0 958 
1 553 0 959 
1 649 0 960 
1 698 0 961 
1 772 0 962 
1 895 0 963 
1 963 0 964 
1 1021 0 965 
1 10 0 966 
1 21 0 968 
1 30 0 969 
1 58 0 970 
1 77 0 972 
1 98 0 973 
1 110 0 974 
1 117 0 975 
1 120 0 976 
1 127 0 977 
1 182 0 978 
1 205 0 979 
1 316 0 980 
1 407 0 981 
1 448 0 982 
1 555 0 983 
1 746 0 984 
1 754 0 986 
1 842 0 987 
1 889 0 988 
1 975 0 989 
1 976 0 990 
1 12 0 991 
1 15 0 992 
1 18 0 993 
1 59 0 995 
1 85 0 997 
1 114 0 998 
1 129 0 999 
1 136 0 1000 
1 249 0 1001 
1 254 0 1002 
1 262 0 1003 
1 356 0 1004 
1 470 0 1005 
1 594 0 1006 
1 838 0 1007 
1 900 0 1008 
1 902 0 1009 
1 954 0 1010 
1 960 0 1011 
1 962 0 1012 
1 45 0 1013 
1 91 0 1014 
1 151 0 1015 
1 165 0 1017 
1 188 0 1018 
1 373 0 1019 
1 533 0 1020 
1 537 0 1021 
1 611 0 1022 
1 790 0 11 
1 817 0 42 
1 876 0 70 
1 6 0 133 
1 32 0 134 
1 76 0 138 
1 104 0 139 
1 145 0 146 
1 149 0 148 
1 154 0 163 
1 171 0 168 
1 378 0 190 
1 387 0 237 
1 394 0 238 
1 451 0 253 
1 718 0 273 
1 797 0 281 
1 865 0 289 
1 934 0 354 
1 951 0 379 
1 1 0 392 
1 7 0 394 
1 8 0 405 
1 22 0 428 
1 28 0 433 
1 39 0 447 
1 48 0 449 
1 56 0 455 
1 96 0 459 
1 112 0 486 
1 153 0 489 
1 177 0 494 
1 219 0 518 
1 233 0 529 
1 271 0 536 
1 315 0 547 
1 372 0 565 
1 628 0 593 
1 751 0 599 
1 768 0 600 
1 825 0 612 
1 904 0 630 
1 972 0 635 
1 70 0 636 
1 115 0 678 
1 119 0 687 
1 303 0 691 
1 326 0 705 
1 935 0 739 
1 1002 0 786 
1 17 0 791 
1 36 0 800 
1 90 0 825 
1 101 0 889 
1 107 0 895 
1 253 0 903 
1 283 0 909 
1 949 0 924 
1 994 0 925 
1 5 0 941 
1 25 0 946 
1 29 0 967 
1 106 0 971 
1 144 0 985 
1 282 0 994 
1 392 0 1016 
1 406 0 57 
1 444 0 64 
1 556 0 66 
1 601 0 74 
1 723 0 89 
1 749 0 109 
1 781 0 188 
1 16 0 196 
1 51 0 291 
1 52 0 294 
1 267 0 307 
1 752 0 314 
1 24 0 316 
1 67 0 351 
1 80 0 356 
1 183 0 385 
1 306 0 386 
1 490 0 439 
1 968 0 442 
1 998 0 451 
1 1003 0 482 
1 99 0 510 
1 167 0 524 
1 358 0 545 
1 517 0 557 
1 894 0 570 
1 11 0 624 
1 20 0 634 
1 75 0 673 
1 288 0 674 
1 371 0 683 
1 574 0 692 
1 946 0 717 
1 996 0 736 
1 34 0 807 
1 128 0 864 
1 250 0 915 
1 313 0 922 
1 14 0 996 
1 1020 0 160 
1 57 0 920 
1 198 0 948 
1 81 1 123 
1 995 0 0 
